second,Volt_1,Hertz,Volt_2
-1.120000E-03,-5.000000E-03,+5.380000E+03,+19.40409E-03
-1.115000E-03,+3.040201E-03,+5.385000E+03,+19.56034E-03
-1.110000E-03,+3.040201E-03,+5.390000E+03,+19.69706E-03
-1.105000E-03,+3.040201E-03,+5.395000E+03,+19.83378E-03
-1.100000E-03,+3.040201E-03,+5.400000E+03,+19.97050E-03
-1.095000E-03,+3.040201E-03,+5.405000E+03,+20.10722E-03
-1.090000E-03,+2.537688E-03,+5.410000E+03,+20.26347E-03
-1.085000E-03,-5.000000E-03,+5.415000E+03,+20.40019E-03
-1.080000E-03,+3.040201E-03,+5.420000E+03,+20.53691E-03
-1.075000E-03,+3.040201E-03,+5.425000E+03,+20.67363E-03
-1.070000E-03,-5.000000E-03,+5.430000E+03,+20.81034E-03
-1.065000E-03,+2.537688E-03,+5.435000E+03,+20.96659E-03
-1.060000E-03,-5.000000E-03,+5.440000E+03,+21.10331E-03
-1.055000E-03,-5.000000E-03,+5.445000E+03,+21.24003E-03
-1.050000E-03,+2.537688E-03,+5.450000E+03,+21.37675E-03
-1.045000E-03,-5.000000E-03,+5.455000E+03,+21.51347E-03
-1.040000E-03,-5.000000E-03,+5.460000E+03,+21.66972E-03
-1.035000E-03,+2.537688E-03,+5.465000E+03,+21.80644E-03
-1.030000E-03,+2.537688E-03,+5.470000E+03,+21.94316E-03
-1.025000E-03,+3.040201E-03,+5.475000E+03,+22.07988E-03
-1.020000E-03,-5.000000E-03,+5.480000E+03,+22.23613E-03
-1.015000E-03,+3.040201E-03,+5.485000E+03,+22.37284E-03
-1.010000E-03,+3.040201E-03,+5.490000E+03,+22.50956E-03
-1.005000E-03,+3.040201E-03,+5.495000E+03,+22.64628E-03
-1.000000E-03,+3.040201E-03,+5.500000E+03,+22.78300E-03
-995,+3.040201E-03,+5.505000E+03,+22.91972E-03
-0.99,+2.537688E-03,+5.510000E+03,+23.03691E-03
-985,-5.000000E-03,+5.515000E+03,+23.17363E-03
-0.98,-5.000000E-03,+5.520000E+03,+23.31034E-03
-975,-5.000000E-03,+5.525000E+03,+23.44706E-03
-0.97,+3.040201E-03,+5.530000E+03,+23.58378E-03
-965,+3.040201E-03,+5.535000E+03,+23.72050E-03
-0.96,+3.040201E-03,+5.540000E+03,+23.83769E-03
-955,+3.040201E-03,+5.545000E+03,+23.97441E-03
-0.95,+3.040201E-03,+5.550000E+03,+24.11113E-03
-945,-5.000000E-03,+5.555000E+03,+24.24784E-03
-0.94,+3.040201E-03,+5.560000E+03,+24.38456E-03
-935,+2.537688E-03,+5.565000E+03,+24.50175E-03
-0.93,+3.040201E-03,+5.570000E+03,+24.63847E-03
-925,-5.000000E-03,+5.575000E+03,+24.77519E-03
-0.92,-12.537688E-03,+5.580000E+03,+24.91191E-03
-915,-5.000000E-03,+5.585000E+03,+25.06816E-03
-0.91,+3.040201E-03,+5.590000E+03,+25.20488E-03
-905,+2.537688E-03,+5.595000E+03,+25.34159E-03
-0.9,+3.040201E-03,+5.600000E+03,+25.47831E-03
-895,-5.000000E-03,+5.605000E+03,+25.61503E-03
-0.89,+2.537688E-03,+5.610000E+03,+25.75175E-03
-885,+2.537688E-03,+5.615000E+03,+25.90800E-03
-0.88,-5.000000E-03,+5.620000E+03,+26.06425E-03
-875,+2.537688E-03,+5.625000E+03,+26.22050E-03
-0.87,+2.537688E-03,+5.630000E+03,+26.37675E-03
-865,-5.000000E-03,+5.635000E+03,+26.53300E-03
-0.86,+3.040201E-03,+5.640000E+03,+26.68925E-03
-855,+3.040201E-03,+5.645000E+03,+26.84550E-03
-0.85,+10.577889E-03,+5.650000E+03,+27.02128E-03
-845,+3.040201E-03,+5.655000E+03,+27.19706E-03
-0.84,+3.040201E-03,+5.660000E+03,+27.37284E-03
-835,+3.040201E-03,+5.665000E+03,+27.54863E-03
-0.83,+3.040201E-03,+5.670000E+03,+27.72441E-03
-825,+3.040201E-03,+5.675000E+03,+27.90019E-03
-0.82,+3.040201E-03,+5.680000E+03,+28.07597E-03
-815,+3.040201E-03,+5.685000E+03,+28.25175E-03
-0.81,+3.040201E-03,+5.690000E+03,+28.42753E-03
-805,+3.040201E-03,+5.695000E+03,+28.60331E-03
-0.8,+3.040201E-03,+5.700000E+03,+28.79863E-03
-795,+3.040201E-03,+5.705000E+03,+28.97441E-03
-0.79,+3.040201E-03,+5.710000E+03,+29.16972E-03
-785,-5.000000E-03,+5.715000E+03,+29.34550E-03
-0.78,-5.000000E-03,+5.720000E+03,+29.54081E-03
-775,-5.000000E-03,+5.725000E+03,+29.71659E-03
-0.77,+3.040201E-03,+5.730000E+03,+29.91191E-03
-765,-5.000000E-03,+5.735000E+03,+30.10722E-03
-0.76,-5.000000E-03,+5.740000E+03,+30.28300E-03
-755,+3.040201E-03,+5.745000E+03,+30.47831E-03
-0.75,-5.000000E-03,+5.750000E+03,+30.67363E-03
-745,+3.040201E-03,+5.755000E+03,+30.84941E-03
-0.74,-5.000000E-03,+5.760000E+03,+31.04472E-03
-735,+3.040201E-03,+5.765000E+03,+31.24003E-03
-0.73,+3.040201E-03,+5.770000E+03,+31.43534E-03
-725,+3.040201E-03,+5.775000E+03,+31.63066E-03
-0.72,-5.000000E-03,+5.780000E+03,+31.80644E-03
-715,+3.040201E-03,+5.785000E+03,+32.00175E-03
-0.71,+3.040201E-03,+5.790000E+03,+32.19706E-03
-705,+3.040201E-03,+5.795000E+03,+32.39238E-03
-0.7,+3.040201E-03,+5.800000E+03,+32.58769E-03
-695,-5.000000E-03,+5.805000E+03,+32.78300E-03
-0.69,-5.000000E-03,+5.810000E+03,+32.99784E-03
-685,+2.537688E-03,+5.815000E+03,+33.19316E-03
-0.68,+3.040201E-03,+5.820000E+03,+33.38847E-03
-675,-5.000000E-03,+5.825000E+03,+33.60331E-03
-0.67,+3.040201E-03,+5.830000E+03,+33.79863E-03
-665,-5.000000E-03,+5.835000E+03,+33.99394E-03
-0.66,-5.000000E-03,+5.840000E+03,+34.22831E-03
-655,-5.000000E-03,+5.845000E+03,+34.44316E-03
-0.65,+3.040201E-03,+5.850000E+03,+34.65800E-03
-645,+10.577889E-03,+5.855000E+03,+34.89238E-03
-0.64,+3.040201E-03,+5.860000E+03,+35.10722E-03
-635,+3.040201E-03,+5.865000E+03,+35.34159E-03
-0.63,+3.040201E-03,+5.870000E+03,+35.55644E-03
-625,-5.000000E-03,+5.875000E+03,+35.77128E-03
-0.62,-5.000000E-03,+5.880000E+03,+36.02519E-03
-615,-5.000000E-03,+5.885000E+03,+36.27909E-03
-0.61,+3.040201E-03,+5.890000E+03,+36.51347E-03
-605,-5.000000E-03,+5.895000E+03,+36.76738E-03
-0.6,-5.000000E-03,+5.900000E+03,+37.00175E-03
-595,+3.040201E-03,+5.905000E+03,+37.25566E-03
-0.59,+3.040201E-03,+5.910000E+03,+37.50956E-03
-585,+3.040201E-03,+5.915000E+03,+37.74394E-03
-0.58,+3.040201E-03,+5.920000E+03,+37.97831E-03
-575,-5.000000E-03,+5.925000E+03,+38.23222E-03
-0.57,+3.040201E-03,+5.930000E+03,+38.46659E-03
-565,+3.040201E-03,+5.935000E+03,+38.70097E-03
-0.56,+3.040201E-03,+5.940000E+03,+38.95488E-03
-555,+2.537688E-03,+5.945000E+03,+39.18925E-03
-0.55,-5.000000E-03,+5.950000E+03,+39.42362E-03
-545,+3.040201E-03,+5.955000E+03,+39.63847E-03
-0.54,+2.537688E-03,+5.960000E+03,+39.81425E-03
-535,-5.000000E-03,+5.965000E+03,+40.00956E-03
-0.53,+3.040201E-03,+5.970000E+03,+40.20487E-03
-525,+2.537688E-03,+5.975000E+03,+40.40019E-03
-0.52,-5.000000E-03,+5.980000E+03,+40.59550E-03
-515,+3.040201E-03,+5.985000E+03,+40.77128E-03
-0.51,+3.040201E-03,+5.990000E+03,+40.94706E-03
-505,+3.040201E-03,+5.995000E+03,+41.04472E-03
-0.5,+3.040201E-03,+6.000000E+03,+41.12284E-03
-495,+3.040201E-03,+6.005000E+03,+41.20097E-03
-0.49,+2.537688E-03,+6.010000E+03,+41.29862E-03
-485,+2.537688E-03,+6.015000E+03,+41.37675E-03
-0.48,+2.537688E-03,+6.020000E+03,+41.45487E-03
-475,-5.000000E-03,+6.025000E+03,+41.55253E-03
-0.47,+3.040201E-03,+6.030000E+03,+41.55253E-03
-465,-5.000000E-03,+6.035000E+03,+41.47441E-03
-0.46,+3.040201E-03,+6.040000E+03,+41.41581E-03
-455,+3.040201E-03,+6.045000E+03,+41.35722E-03
-0.45,-5.000000E-03,+6.050000E+03,+41.29862E-03
-445,+2.537688E-03,+6.055000E+03,+41.22050E-03
-0.44,+3.040201E-03,+6.060000E+03,+41.16191E-03
-435,+2.537688E-03,+6.065000E+03,+41.10331E-03
-0.43,-5.000000E-03,+6.070000E+03,+40.86894E-03
-425,+3.040201E-03,+6.075000E+03,+40.63456E-03
-0.42,+3.040201E-03,+6.080000E+03,+40.40019E-03
-415,-5.000000E-03,+6.085000E+03,+40.16581E-03
-0.41,-5.000000E-03,+6.090000E+03,+39.91191E-03
-405,-5.000000E-03,+6.095000E+03,+39.67753E-03
-0.4,-5.000000E-03,+6.100000E+03,+39.44316E-03
-395,+2.537688E-03,+6.105000E+03,+39.15019E-03
-0.39,+2.537688E-03,+6.110000E+03,+38.74003E-03
-385,-5.000000E-03,+6.115000E+03,+38.32988E-03
-0.38,+3.040201E-03,+6.120000E+03,+37.91972E-03
-375,+3.040201E-03,+6.125000E+03,+37.50956E-03
-0.37,+3.040201E-03,+6.130000E+03,+37.09941E-03
-365,+3.040201E-03,+6.135000E+03,+36.68925E-03
-0.36,+11.080402E-03,+6.140000E+03,+36.27909E-03
-355,+3.040201E-03,+6.145000E+03,+35.79081E-03
-0.35,+3.040201E-03,+6.150000E+03,+35.24394E-03
-345,+3.040201E-03,+6.155000E+03,+34.69706E-03
-0.34,+2.537688E-03,+6.160000E+03,+34.15019E-03
-335,-5.000000E-03,+6.165000E+03,+33.60331E-03
-0.33,-5.000000E-03,+6.170000E+03,+33.05644E-03
-325,-5.000000E-03,+6.175000E+03,+32.49003E-03
-0.32,+3.040201E-03,+6.180000E+03,+31.94316E-03
-315,+3.040201E-03,+6.185000E+03,+31.31816E-03
-0.31,+3.040201E-03,+6.190000E+03,+30.69316E-03
-305,+3.040201E-03,+6.195000E+03,+30.06816E-03
-0.3,+3.040201E-03,+6.200000E+03,+29.42363E-03
-295,+3.040201E-03,+6.205000E+03,+28.79863E-03
-0.29,-5.000000E-03,+6.210000E+03,+28.17363E-03
-285,+3.040201E-03,+6.215000E+03,+27.54863E-03
-0.28,+3.040201E-03,+6.220000E+03,+26.90409E-03
-275,+3.040201E-03,+6.225000E+03,+26.25956E-03
-0.27,+3.040201E-03,+6.230000E+03,+25.59550E-03
-265,-5.000000E-03,+6.235000E+03,+24.95097E-03
-0.26,-5.000000E-03,+6.240000E+03,+24.30644E-03
-255,+2.537688E-03,+6.245000E+03,+23.64238E-03
-0.25,-5.000000E-03,+6.250000E+03,+22.99784E-03
-245,-5.000000E-03,+6.255000E+03,+22.35331E-03
-0.24,-5.000000E-03,+6.260000E+03,+21.72831E-03
-235,-12.537688E-03,+6.265000E+03,+21.14238E-03
-0.23,-5.000000E-03,+6.270000E+03,+20.53691E-03
-225,+3.040201E-03,+6.275000E+03,+19.93144E-03
-0.22,-5.000000E-03,+6.280000E+03,+19.32597E-03
-215,+2.537688E-03,+6.285000E+03,+18.72050E-03
-0.21,+3.040201E-03,+6.290000E+03,+18.15409E-03
-205,+3.040201E-03,+6.295000E+03,+17.56816E-03
-0.2,+3.040201E-03,+6.300000E+03,+17.06034E-03
-195,+10.577889E-03,+6.305000E+03,+16.55253E-03
-0.19,+3.040201E-03,+6.310000E+03,+16.04472E-03
-185,+3.040201E-03,+6.315000E+03,+15.53691E-03
-0.18,+3.040201E-03,+6.320000E+03,+15.02909E-03
-175,+3.040201E-03,+6.325000E+03,+14.52128E-03
-0.17,+3.040201E-03,+6.330000E+03,+14.01347E-03
-165,+3.040201E-03,+6.335000E+03,+13.56425E-03
-0.16,+3.040201E-03,+6.340000E+03,+13.19316E-03
-155,+10.577889E-03,+6.345000E+03,+12.82206E-03
-0.15,+3.040201E-03,+6.350000E+03,+12.45097E-03
-145,+3.040201E-03,+6.355000E+03,+12.06034E-03
-0.14,+3.040201E-03,+6.360000E+03,+11.68925E-03
-135,+3.040201E-03,+6.365000E+03,+11.31816E-03
-0.13,+3.040201E-03,+6.370000E+03,+10.94706E-03
-125,+3.040201E-03,+6.375000E+03,+10.69316E-03
-0.12,+3.040201E-03,+6.380000E+03,+10.43925E-03
-115,+3.040201E-03,+6.385000E+03,+10.20488E-03
-0.11,+3.040201E-03,+6.390000E+03,+9.97050E-03
-105,+2.537688E-03,+6.395000E+03,+9.73613E-03
-0.1,-5.000000E-03,+6.400000E+03,+9.50175E-03
-95,-5.000000E-03,+6.405000E+03,+9.24784E-03
-0.09,-5.000000E-03,+6.410000E+03,+9.05253E-03
-85,+3.040201E-03,+6.415000E+03,+8.97441E-03
-0.08,-5.000000E-03,+6.420000E+03,+8.87675E-03
-75,-5.000000E-03,+6.425000E+03,+8.79863E-03
-0.07,-5.000000E-03,+6.430000E+03,+8.70097E-03
-65,+3.040201E-03,+6.435000E+03,+8.60331E-03
-0.06,-5.000000E-03,+6.440000E+03,+8.52519E-03
-55,+2.537688E-03,+6.445000E+03,+8.42753E-03
-0.05,+2.537688E-03,+6.450000E+03,+8.40800E-03
-45,+2.537688E-03,+6.455000E+03,+8.44706E-03
-0.04,-5.000000E-03,+6.460000E+03,+8.48613E-03
-35,-5.000000E-03,+6.465000E+03,+8.50566E-03
-0.03,-5.000000E-03,+6.470000E+03,+8.54472E-03
-25,+3.040201E-03,+6.475000E+03,+8.56425E-03
-0.02,-5.000000E-03,+6.480000E+03,+8.60331E-03
-15,+3.040201E-03,+6.485000E+03,+8.64238E-03
-0.01,+3.040201E-03,+6.490000E+03,+8.75956E-03
-5,+3.040201E-03,+6.495000E+03,+8.89628E-03
-0.0E+00,+2.537688E-03,+6.500000E+03,+9.01347E-03
5,-5.000000E-03,+6.505000E+03,+9.15019E-03
0.01,+3.040201E-03,+6.510000E+03,+9.26738E-03
15,+3.040201E-03,+6.515000E+03,+9.40409E-03
0.02,+3.040201E-03,+6.520000E+03,+9.52128E-03
25,+3.040201E-03,+6.525000E+03,+9.67753E-03
0.03,+10.577889E-03,+6.530000E+03,+9.87284E-03
35,+43.241206E-03,+6.535000E+03,+10.06816E-03
0.04,+11.080402E-03,+6.540000E+03,+10.26347E-03
45,-60.778894E-03,+6.545000E+03,+10.45878E-03
0.05,-165.301506E-03,+6.550000E+03,+10.65409E-03
55,-269.824118E-03,+6.555000E+03,+10.84941E-03
0.06,-366.809041E-03,+6.560000E+03,+11.04472E-03
65,-463.291452E-03,+6.565000E+03,+11.27909E-03
0.07,-543.693461E-03,+6.570000E+03,+11.53300E-03
75,-608.015069E-03,+6.575000E+03,+11.76738E-03
0.08,-655.753762E-03,+6.580000E+03,+12.02128E-03
85,-664.296475E-03,+6.585000E+03,+12.27519E-03
0.09,-655.753762E-03,+6.590000E+03,+12.52909E-03
95,-616.055270E-03,+6.595000E+03,+12.76347E-03
0.1,-551.733662E-03,+6.600000E+03,+13.01738E-03
105,-471.331653E-03,+6.605000E+03,+13.31034E-03
0.11,-382.889443E-03,+6.610000E+03,+13.60331E-03
115,-270.326630E-03,+6.615000E+03,+13.89628E-03
0.12,-141.683416E-03,+6.620000E+03,+14.16972E-03
125,-13.040201E-03,+6.625000E+03,+14.46269E-03
0.13,+107.060300E-03,+6.630000E+03,+14.75566E-03
135,+219.623113E-03,+6.635000E+03,+15.04863E-03
0.14,+332.185926E-03,+6.640000E+03,+15.34159E-03
145,+420.628136E-03,+6.645000E+03,+15.67363E-03
0.15,+501.532658E-03,+6.650000E+03,+15.98613E-03
155,+565.854265E-03,+6.655000E+03,+16.29863E-03
0.16,+589.974868E-03,+6.660000E+03,+16.61113E-03
165,+606.055270E-03,+6.665000E+03,+16.94316E-03
0.17,+581.934667E-03,+6.670000E+03,+17.25566E-03
175,+549.271351E-03,+6.675000E+03,+17.56816E-03
0.18,+493.492457E-03,+6.680000E+03,+17.90019E-03
185,+421.130649E-03,+6.685000E+03,+18.23222E-03
0.19,+324.648238E-03,+6.690000E+03,+18.54472E-03
195,+228.165827E-03,+6.695000E+03,+18.87675E-03
0.2,+131.683416E-03,+6.700000E+03,+19.20878E-03
205,+19.120603E-03,+6.705000E+03,+19.54081E-03
0.21,-100.979898E-03,+6.710000E+03,+19.87284E-03
215,-205.502510E-03,+6.715000E+03,+20.20488E-03
0.22,-294.447233E-03,+6.720000E+03,+20.55644E-03
225,-366.809041E-03,+6.725000E+03,+20.88847E-03
0.23,-431.130649E-03,+6.730000E+03,+21.22050E-03
235,-471.331653E-03,+6.735000E+03,+21.55253E-03
0.24,-495.452256E-03,+6.740000E+03,+21.88456E-03
245,-511.030145E-03,+6.745000E+03,+22.21659E-03
0.25,-495.452256E-03,+6.750000E+03,+22.56816E-03
255,-471.331653E-03,+6.755000E+03,+22.88066E-03
0.26,-431.130649E-03,+6.760000E+03,+23.19316E-03
265,-358.768840E-03,+6.765000E+03,+23.52519E-03
0.27,-278.366831E-03,+6.770000E+03,+23.83769E-03
275,-197.964822E-03,+6.775000E+03,+24.15019E-03
0.28,-109.522612E-03,+6.780000E+03,+24.46269E-03
285,-21.080402E-03,+6.785000E+03,+24.79472E-03
0.29,+66.859296E-03,+6.790000E+03,+25.10722E-03
295,+147.261305E-03,+6.795000E+03,+25.40019E-03
0.3,+219.623113E-03,+6.800000E+03,+25.67363E-03
305,+284.447233E-03,+6.805000E+03,+25.96659E-03
0.31,+332.688439E-03,+6.810000E+03,+26.24003E-03
315,+364.849242E-03,+6.815000E+03,+26.53300E-03
0.32,+388.969845E-03,+6.820000E+03,+26.80644E-03
325,+412.587935E-03,+6.825000E+03,+27.09941E-03
0.33,+397.010046E-03,+6.830000E+03,+27.35331E-03
335,+372.386931E-03,+6.835000E+03,+27.58769E-03
0.34,+340.728640E-03,+6.840000E+03,+27.80253E-03
345,+292.487434E-03,+6.845000E+03,+28.03691E-03
0.35,+236.206028E-03,+6.850000E+03,+28.27128E-03
355,+171.884420E-03,+6.855000E+03,+28.48613E-03
0.36,+107.060300E-03,+6.860000E+03,+28.72050E-03
365,+43.241206E-03,+6.865000E+03,+28.93534E-03
0.37,-29.120603E-03,+6.870000E+03,+29.11113E-03
375,-85.402009E-03,+6.875000E+03,+29.26738E-03
0.38,-149.723616E-03,+6.880000E+03,+29.42363E-03
385,-206.005023E-03,+6.885000E+03,+29.57988E-03
0.39,-245.703515E-03,+6.890000E+03,+29.73613E-03
395,-270.326630E-03,+6.895000E+03,+29.87284E-03
0.4,-294.447233E-03,+6.900000E+03,+30.02909E-03
405,-302.487434E-03,+6.905000E+03,+30.18534E-03
0.41,-302.487434E-03,+6.910000E+03,+30.24394E-03
415,-285.904519E-03,+6.915000E+03,+30.28300E-03
0.42,-269.824118E-03,+6.920000E+03,+30.34159E-03
425,-238.165827E-03,+6.925000E+03,+30.40019E-03
0.43,-197.964822E-03,+6.930000E+03,+30.45878E-03
435,-149.723616E-03,+6.935000E+03,+30.51738E-03
0.44,-101.482411E-03,+6.940000E+03,+30.57597E-03
445,-53.241205E-03,+6.945000E+03,+30.57597E-03
0.45,+2.537688E-03,+6.950000E+03,+30.53691E-03
455,+43.241206E-03,+6.955000E+03,+30.47831E-03
0.46,+75.402009E-03,+6.960000E+03,+30.43925E-03
465,+115.100501E-03,+6.965000E+03,+30.38066E-03
0.47,+147.763818E-03,+6.970000E+03,+30.34159E-03
475,+171.884420E-03,+6.975000E+03,+30.28300E-03
0.48,+187.964822E-03,+6.980000E+03,+30.24394E-03
485,+196.005023E-03,+6.985000E+03,+30.10722E-03
0.49,+204.045224E-03,+6.990000E+03,+29.95097E-03
495,+196.005023E-03,+6.995000E+03,+29.79472E-03
0.5,+187.964822E-03,+7.000000E+03,+29.63847E-03
505,+163.844219E-03,+7.005000E+03,+29.48222E-03
0.51,+139.723617E-03,+7.010000E+03,+29.32597E-03
515,+115.603014E-03,+7.015000E+03,+29.16972E-03
0.52,+83.442210E-03,+7.020000E+03,+28.99394E-03
525,+59.321607E-03,+7.025000E+03,+28.75956E-03
0.53,+43.241206E-03,+7.030000E+03,+28.50566E-03
535,+11.080402E-03,+7.035000E+03,+28.27128E-03
0.54,-13.040201E-03,+7.040000E+03,+28.01738E-03
545,-29.120603E-03,+7.045000E+03,+27.78300E-03
0.55,-60.778894E-03,+7.050000E+03,+27.52909E-03
555,-77.361808E-03,+7.055000E+03,+27.29472E-03
0.56,-85.402009E-03,+7.060000E+03,+27.02128E-03
565,-93.442210E-03,+7.065000E+03,+26.70878E-03
0.57,-101.482411E-03,+7.070000E+03,+26.41581E-03
575,-109.522612E-03,+7.075000E+03,+26.10331E-03
0.58,-117.060300E-03,+7.080000E+03,+25.79081E-03
585,-109.522612E-03,+7.085000E+03,+25.49784E-03
0.59,-101.482411E-03,+7.090000E+03,+25.18534E-03
595,-100.979898E-03,+7.095000E+03,+24.89238E-03
0.6,-93.442210E-03,+7.100000E+03,+24.56034E-03
605,-77.361808E-03,+7.105000E+03,+24.22831E-03
0.61,-68.819095E-03,+7.110000E+03,+23.91581E-03
615,-60.778894E-03,+7.115000E+03,+23.58378E-03
0.62,-45.201004E-03,+7.120000E+03,+23.25175E-03
625,-29.120603E-03,+7.125000E+03,+22.93925E-03
0.63,-13.040201E-03,+7.130000E+03,+22.60722E-03
635,-5.000000E-03,+7.135000E+03,+22.29472E-03
0.64,+3.040201E-03,+7.140000E+03,+21.96269E-03
645,+11.080402E-03,+7.145000E+03,+21.65019E-03
0.65,+27.160804E-03,+7.150000E+03,+21.33769E-03
655,+35.201005E-03,+7.155000E+03,+21.02519E-03
0.66,+43.241206E-03,+7.160000E+03,+20.71269E-03
665,+58.819095E-03,+7.165000E+03,+20.40019E-03
0.67,+67.361808E-03,+7.170000E+03,+20.08769E-03
675,+75.402009E-03,+7.175000E+03,+19.79472E-03
0.68,+83.442210E-03,+7.180000E+03,+19.52128E-03
685,+99.522612E-03,+7.185000E+03,+19.24784E-03
0.69,+99.522612E-03,+7.190000E+03,+18.95488E-03
695,+99.522612E-03,+7.195000E+03,+18.68144E-03
0.7,+99.522612E-03,+7.200000E+03,+18.40800E-03
705,+99.020100E-03,+7.205000E+03,+18.15409E-03
0.71,+99.522612E-03,+7.210000E+03,+17.88066E-03
715,+83.442210E-03,+7.215000E+03,+17.64628E-03
0.72,+75.402009E-03,+7.220000E+03,+17.41191E-03
725,+59.321607E-03,+7.225000E+03,+17.17753E-03
0.73,+43.241206E-03,+7.230000E+03,+16.94316E-03
735,+26.658291E-03,+7.235000E+03,+16.70878E-03
0.74,+3.040201E-03,+7.240000E+03,+16.47441E-03
745,-29.120603E-03,+7.245000E+03,+16.24003E-03
0.75,-52.738693E-03,+7.250000E+03,+16.00566E-03
755,-76.859296E-03,+7.255000E+03,+15.82988E-03
0.76,-101.482411E-03,+7.260000E+03,+15.63456E-03
765,-117.060300E-03,+7.265000E+03,+15.43925E-03
0.77,-141.683416E-03,+7.270000E+03,+15.24394E-03
775,-165.301506E-03,+7.275000E+03,+15.04863E-03
0.78,-165.301506E-03,+7.280000E+03,+14.85331E-03
785,-165.301506E-03,+7.285000E+03,+14.67753E-03
0.79,-165.301506E-03,+7.290000E+03,+14.50175E-03
795,-149.723616E-03,+7.295000E+03,+14.32597E-03
0.8,-133.643215E-03,+7.300000E+03,+14.15019E-03
805,-109.522612E-03,+7.305000E+03,+13.99394E-03
0.81,-85.402009E-03,+7.310000E+03,+13.81816E-03
815,-52.738693E-03,+7.315000E+03,+13.64238E-03
0.82,-21.080402E-03,+7.320000E+03,+13.48613E-03
825,+19.120603E-03,+7.325000E+03,+13.31034E-03
0.83,+59.321607E-03,+7.330000E+03,+13.17363E-03
835,+90.979899E-03,+7.335000E+03,+13.01738E-03
0.84,+131.180903E-03,+7.340000E+03,+12.88066E-03
845,+147.763818E-03,+7.345000E+03,+12.72441E-03
0.85,+179.422109E-03,+7.350000E+03,+12.58769E-03
855,+187.964822E-03,+7.355000E+03,+12.45097E-03
0.86,+204.045224E-03,+7.360000E+03,+12.29472E-03
865,+204.045224E-03,+7.365000E+03,+12.15800E-03
0.87,+204.045224E-03,+7.370000E+03,+12.02128E-03
875,+187.964822E-03,+7.375000E+03,+11.90409E-03
0.88,+163.844219E-03,+7.380000E+03,+11.76738E-03
885,+139.723617E-03,+7.385000E+03,+11.63066E-03
0.89,+99.522612E-03,+7.390000E+03,+11.51347E-03
895,+67.361808E-03,+7.395000E+03,+11.37675E-03
0.9,+27.160804E-03,+7.400000E+03,+11.24003E-03
905,-29.120603E-03,+7.405000E+03,+11.12284E-03
0.91,-76.859296E-03,+7.410000E+03,+11.02519E-03
915,-109.522612E-03,+7.415000E+03,+10.90800E-03
0.92,-157.763817E-03,+7.420000E+03,+10.79081E-03
925,-189.422108E-03,+7.425000E+03,+10.67363E-03
0.93,-213.542711E-03,+7.430000E+03,+10.55644E-03
935,-238.165827E-03,+7.435000E+03,+10.45878E-03
0.94,-238.165827E-03,+7.440000E+03,+10.34159E-03
945,-238.165827E-03,+7.445000E+03,+10.26347E-03
0.95,-222.085425E-03,+7.450000E+03,+10.16581E-03
955,-206.005023E-03,+7.455000E+03,+10.08769E-03
0.96,-181.884420E-03,+7.460000E+03,+9.99003E-03
965,-149.221104E-03,+7.465000E+03,+9.89238E-03
0.97,-93.442210E-03,+7.470000E+03,+9.81425E-03
975,-53.241205E-03,+7.475000E+03,+9.71659E-03
0.98,-5.000000E-03,+7.480000E+03,+9.63847E-03
985,+50.778894E-03,+7.485000E+03,+9.56034E-03
0.99,+99.020100E-03,+7.490000E+03,+9.50175E-03
995,+139.723617E-03,+7.495000E+03,+9.42363E-03
+1.000000E-03,+179.924621E-03,+7.500000E+03,+9.34550E-03
+1.005000E-03,+204.045224E-03,+7.505000E+03,+9.28691E-03
+1.010000E-03,+235.703515E-03,+7.510000E+03,+9.20878E-03
+1.015000E-03,+251.783917E-03,+7.515000E+03,+9.13066E-03
+1.020000E-03,+244.246229E-03,+7.520000E+03,+9.09159E-03
+1.025000E-03,+243.743716E-03,+7.525000E+03,+9.03300E-03
+1.030000E-03,+228.165827E-03,+7.530000E+03,+8.97441E-03
+1.035000E-03,+196.005023E-03,+7.535000E+03,+8.91581E-03
+1.040000E-03,+171.381908E-03,+7.540000E+03,+8.87675E-03
+1.045000E-03,+123.643215E-03,+7.545000E+03,+8.81816E-03
+1.050000E-03,+82.939698E-03,+7.550000E+03,+8.75956E-03
+1.055000E-03,+43.241206E-03,+7.555000E+03,+8.72050E-03
+1.060000E-03,-13.040201E-03,+7.560000E+03,+8.68144E-03
+1.065000E-03,-68.819095E-03,+7.565000E+03,+8.64238E-03
+1.070000E-03,-109.522612E-03,+7.570000E+03,+8.58378E-03
+1.075000E-03,-149.723616E-03,+7.575000E+03,+8.54472E-03
+1.080000E-03,-189.924621E-03,+7.580000E+03,+8.50566E-03
+1.085000E-03,-214.045224E-03,+7.585000E+03,+8.46659E-03
+1.090000E-03,-238.165827E-03,+7.590000E+03,+8.42753E-03
+1.095000E-03,-246.206027E-03,+7.595000E+03,+8.38847E-03
+1.100000E-03,-238.165827E-03,+7.600000E+03,+8.34941E-03
+1.105000E-03,-222.085425E-03,+7.605000E+03,+8.31034E-03
+1.110000E-03,-206.005023E-03,+7.610000E+03,+8.29081E-03
+1.115000E-03,-181.884420E-03,+7.615000E+03,+8.25175E-03
+1.120000E-03,-141.683416E-03,+7.620000E+03,+8.21269E-03
